video_duration_sec,verified_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
51,0,918397.0,432314.0,125254.0,3820.0,2245.0
42,0,841983.0,400626.0,149450.0,6791.0,2601.0
48,0,688052.0,110882.0,22116.0,299.0,35.0
8,0,448764.0,271801.0,97922.0,2517.0,1033.0
39,0,758340.0,312275.0,124340.0,6019.0,3776.0
11,0,566414.0,242529.0,11456.0,1530.0,237.0
40,0,220116.0,112925.0,40427.0,2212.0,1320.0
26,0,945933.0,498682.0,197501.0,11010.0,3997.0
59,0,854106.0,421844.0,59824.0,6990.0,4563.0
24,0,149004.0,16756.0,2184.0,215.0,137.0
54,0,958147.0,119322.0,7176.0,1053.0,99.0
32,0,592207.0,112687.0,41862.0,1291.0,797.0
34,0,230799.0,48174.0,4275.0,1084.0,56.0
16,0,565211.0,139267.0,11740.0,1659.0,503.0
28,0,513162.0,314011.0,10060.0,952.0,200.0
5,0,977463.0,629774.0,51668.0,3070.0,929.0
14,0,751128.0,147728.0,13724.0,622.0,290.0
42,0,416627.0,145473.0,39614.0,2868.0,610.0
48,0,551288.0,221517.0,13070.0,2272.0,1489.0
30,0,917806.0,42025.0,3149.0,157.0,41.0
44,0,4273.0,448.0,44.0,8.0,4.0
49,0,707793.0,284791.0,34918.0,4879.0,94.0
18,0,200342.0,8011.0,2904.0,31.0,1.0
22,0,354243.0,101292.0,36126.0,461.0,68.0
58,0,82800.0,42505.0,14322.0,651.0,240.0
51,0,680896.0,297728.0,97571.0,267.0,7.0
16,0,828691.0,99142.0,13119.0,1657.0,1.0
39,0,679162.0,257536.0,67064.0,5053.0,1312.0
26,0,987569.0,334118.0,37959.0,4035.0,29.0
6,0,241521.0,131878.0,23266.0,1880.0,1140.0
15,0,600945.0,317298.0,123711.0,2932.0,492.0
48,0,94005.0,12550.0,3923.0,244.0,15.0
6,0,859761.0,516756.0,67018.0,12804.0,4735.0
11,0,865338.0,405966.0,87116.0,1437.0,398.0
8,0,637445.0,49325.0,16493.0,879.0,525.0
25,0,994187.0,575368.0,182346.0,7006.0,4489.0
13,0,932421.0,193414.0,75325.0,1438.0,378.0
43,0,611092.0,1678.0,323.0,33.0,6.0
26,0,770413.0,173949.0,46011.0,3172.0,127.0
16,0,740421.0,264535.0,31371.0,2428.0,263.0
58,0,931288.0,66821.0,14459.0,1438.0,654.0
55,0,988637.0,328922.0,91908.0,4145.0,948.0
58,0,630199.0,106043.0,7354.0,2192.0,218.0
42,0,335995.0,149608.0,32015.0,378.0,200.0
60,0,606137.0,331649.0,110749.0,1098.0,649.0
58,0,25987.0,914.0,196.0,14.0,6.0
56,0,251191.0,107304.0,15736.0,1058.0,20.0
39,0,724314.0,368448.0,52071.0,7775.0,1417.0
13,0,234438.0,83916.0,13604.0,339.0,19.0
26,0,782347.0,434115.0,3377.0,5895.0,347.0
32,0,471667.0,88394.0,20687.0,2031.0,229.0
56,0,413102.0,98367.0,21218.0,1615.0,198.0
15,0,225757.0,89957.0,3606.0,890.0,242.0
60,0,982053.0,471576.0,105124.0,7378.0,4079.0
45,0,152221.0,1714.0,391.0,41.0,21.0
24,0,82116.0,12314.0,3276.0,48.0,4.0
6,0,405107.0,82702.0,394.0,349.0,159.0
41,0,144024.0,78854.0,10969.0,1884.0,170.0
9,0,627280.0,142532.0,2336.0,1090.0,515.0
52,0,698994.0,412281.0,158850.0,584.0,121.0
9,0,159246.0,97450.0,3837.0,1091.0,409.0
27,0,817952.0,19182.0,4477.0,324.0,12.0
49,0,890768.0,193431.0,51911.0,912.0,220.0
47,0,403992.0,145194.0,18055.0,2268.0,1002.0
28,0,392918.0,174120.0,26318.0,1890.0,123.0
18,0,101862.0,61279.0,13395.0,554.0,107.0
14,0,699054.0,252295.0,49315.0,109.0,21.0
36,0,80848.0,14390.0,548.0,342.0,83.0
44,0,168979.0,106116.0,26076.0,1346.0,645.0
20,0,571949.0,119241.0,16108.0,678.0,38.0
10,0,175035.0,93859.0,32450.0,1509.0,330.0
30,0,125796.0,52429.0,12428.0,890.0,318.0
45,0,961557.0,47236.0,15897.0,986.0,60.0
12,0,220699.0,31651.0,3762.0,185.0,63.0
50,0,509498.0,75237.0,6616.0,1049.0,412.0
17,0,370955.0,201135.0,40381.0,22.0,3.0
17,0,713527.0,125472.0,45251.0,2136.0,222.0
29,0,721285.0,79004.0,4240.0,1280.0,554.0
10,0,50764.0,282.0,59.0,4.0,1.0
13,0,512778.0,71994.0,12885.0,1381.0,508.0
13,0,236952.0,69476.0,11669.0,150.0,93.0
30,0,616994.0,163515.0,26883.0,1064.0,120.0
31,0,394147.0,260257.0,48534.0,1940.0,193.0
11,0,680129.0,181819.0,42592.0,11.0,6.0
25,0,83508.0,39008.0,4277.0,114.0,24.0
6,0,588106.0,57705.0,6956.0,335.0,75.0
11,0,116774.0,41224.0,14179.0,341.0,158.0
28,0,969714.0,498146.0,186686.0,7334.0,1250.0
16,0,677421.0,447292.0,121349.0,3813.0,868.0
5,0,17136.0,728.0,139.0,10.0,5.0
24,0,410030.0,233301.0,54953.0,5359.0,2433.0
60,0,873157.0,222286.0,61994.0,2935.0,662.0
29,0,378019.0,110484.0,19933.0,1416.0,459.0
38,0,463669.0,293444.0,67931.0,7042.0,2560.0
27,0,218127.0,60700.0,18985.0,454.0,79.0
57,0,523866.0,38141.0,8869.0,904.0,501.0
24,0,137701.0,48556.0,17629.0,886.0,29.0
54,0,524184.0,168561.0,63285.0,726.0,404.0
17,0,415150.0,269193.0,50992.0,3955.0,2420.0
59,0,608068.0,386163.0,30447.0,1343.0,648.0
31,0,612899.0,365292.0,12034.0,4252.0,1137.0
20,0,757330.0,128030.0,9917.0,859.0,210.0
51,0,211390.0,67559.0,7915.0,495.0,306.0
11,0,598954.0,15794.0,3532.0,320.0,80.0
20,0,887458.0,34680.0,9245.0,832.0,528.0
52,0,37896.0,5686.0,2057.0,57.0,35.0
18,0,226816.0,130553.0,52016.0,2583.0,1522.0
27,0,690782.0,32573.0,1437.0,220.0,91.0
45,0,456853.0,277229.0,14415.0,2860.0,1267.0
54,0,718521.0,323885.0,74616.0,2829.0,887.0
6,0,630166.0,372349.0,121512.0,3252.0,1184.0
11,0,452046.0,261778.0,4292.0,2734.0,1720.0
28,0,764700.0,6834.0,2687.0,57.0,18.0
37,0,475651.0,255517.0,32513.0,55.0,34.0
41,0,315373.0,16355.0,4384.0,0.0,0.0
23,0,739411.0,122464.0,13194.0,948.0,152.0
41,0,379175.0,36530.0,445.0,124.0,78.0
49,0,528708.0,149206.0,54737.0,2789.0,591.0
36,0,336864.0,170374.0,16644.0,2926.0,847.0
40,0,871044.0,374782.0,26675.0,4688.0,80.0
26,0,824203.0,320571.0,99029.0,6501.0,3195.0
37,0,251631.0,97147.0,10783.0,1968.0,354.0
40,0,742683.0,334301.0,112573.0,4974.0,1526.0
45,0,389280.0,209190.0,7544.0,2937.0,1671.0
49,0,226607.0,115698.0,37706.0,237.0,50.0
56,0,820061.0,306971.0,3811.0,2110.0,403.0
11,0,483405.0,212466.0,58308.0,2972.0,1546.0
57,0,12171.0,3066.0,629.0,75.0,16.0
51,0,154859.0,90232.0,9582.0,2149.0,588.0
28,0,660344.0,183914.0,44777.0,2797.0,874.0
42,0,300411.0,6209.0,108.0,111.0,58.0
30,0,530433.0,147636.0,22124.0,171.0,21.0
28,0,494576.0,271350.0,66412.0,6622.0,1000.0
33,0,920306.0,27507.0,2455.0,354.0,127.0
44,0,377294.0,42403.0,2429.0,368.0,77.0
20,0,471646.0,212978.0,71304.0,3485.0,43.0
38,0,737557.0,435805.0,88149.0,9690.0,3486.0
51,0,116368.0,72851.0,601.0,1112.0,163.0
10,0,50949.0,26648.0,3939.0,658.0,100.0
40,0,320192.0,6263.0,1967.0,55.0,21.0
50,0,817828.0,489021.0,41159.0,5823.0,3774.0
13,0,370008.0,220768.0,11069.0,2383.0,1155.0
53,0,70293.0,45346.0,11125.0,500.0,278.0
20,0,981443.0,350318.0,105730.0,7465.0,4192.0
18,0,510013.0,189623.0,15775.0,3125.0,1390.0
39,1,401909.0,80149.0,13544.0,853.0,320.0
52,0,738552.0,480868.0,190483.0,3211.0,1418.0
56,0,948044.0,307161.0,108855.0,7548.0,4908.0
38,0,445225.0,267550.0,64808.0,5680.0,2554.0
28,0,516243.0,61108.0,17206.0,1313.0,735.0
8,0,760598.0,53449.0,7569.0,965.0,290.0
14,0,314822.0,40415.0,7850.0,924.0,437.0
30,0,7663.0,1790.0,384.0,24.0,16.0
28,0,372534.0,204943.0,19325.0,241.0,12.0
28,0,771008.0,348320.0,22684.0,7455.0,406.0
50,0,406913.0,120069.0,42901.0,2808.0,1636.0
25,0,718214.0,69039.0,19503.0,1573.0,73.0
10,0,239412.0,106904.0,38335.0,2362.0,1271.0
23,0,343270.0,85914.0,10168.0,1452.0,670.0
58,0,278034.0,56298.0,15009.0,73.0,34.0
39,0,247513.0,20868.0,4995.0,98.0,25.0
53,0,773173.0,2511.0,787.0,29.0,6.0
45,0,722917.0,316634.0,45065.0,6768.0,3135.0
10,0,737595.0,195716.0,41750.0,2072.0,1210.0
31,0,831217.0,7158.0,1799.0,129.0,58.0
44,0,99658.0,24185.0,5670.0,237.0,106.0
54,0,674321.0,439720.0,148470.0,5062.0,2656.0
45,0,908375.0,520135.0,35962.0,440.0,176.0
58,0,740587.0,146978.0,41470.0,3147.0,1504.0
39,0,110263.0,44275.0,1558.0,819.0,32.0
8,0,581402.0,346747.0,48568.0,4967.0,1145.0
60,0,511913.0,317235.0,82284.0,7871.0,2986.0
15,0,379980.0,227580.0,22806.0,4276.0,383.0
60,0,468131.0,62843.0,21852.0,485.0,132.0
30,0,406689.0,242497.0,53962.0,2783.0,1450.0
5,0,229516.0,86496.0,8078.0,1253.0,307.0
42,0,774356.0,252032.0,71034.0,4946.0,1561.0
24,0,736627.0,452109.0,119552.0,10106.0,4762.0
52,0,180830.0,118791.0,20354.0,539.0,188.0
31,0,514878.0,158577.0,28424.0,1833.0,914.0
54,0,475617.0,69386.0,26565.0,984.0,491.0
30,1,437068.0,198227.0,65361.0,1402.0,694.0
26,0,453041.0,195108.0,33915.0,663.0,144.0
31,0,175754.0,75973.0,10778.0,1003.0,119.0
17,0,363281.0,48106.0,17865.0,780.0,394.0
39,0,599446.0,191928.0,8847.0,3135.0,848.0
27,0,535862.0,263394.0,1742.0,191.0,59.0
10,0,885899.0,89968.0,19742.0,924.0,160.0
30,0,446878.0,196125.0,58464.0,882.0,341.0
13,0,556437.0,87011.0,8276.0,1860.0,663.0
45,0,429090.0,105530.0,34643.0,617.0,105.0
46,0,566630.0,105302.0,34714.0,328.0,208.0
32,0,512365.0,71602.0,16170.0,1364.0,340.0
21,0,297434.0,125415.0,34186.0,153.0,49.0
11,0,35913.0,12303.0,1931.0,92.0,2.0
14,0,196834.0,94857.0,7450.0,363.0,238.0
6,0,389888.0,255409.0,12334.0,4080.0,1608.0
25,1,706602.0,247228.0,98487.0,2246.0,833.0
11,0,644895.0,161369.0,8550.0,2501.0,549.0
55,0,226052.0,12294.0,4006.0,306.0,99.0
34,0,690343.0,328311.0,65319.0,1726.0,280.0
49,0,398060.0,233002.0,89814.0,3222.0,68.0
47,0,692837.0,56336.0,7251.0,1311.0,442.0
58,0,201433.0,43531.0,5556.0,463.0,222.0
39,0,94390.0,2885.0,531.0,40.0,18.0
48,0,650262.0,16903.0,660.0,49.0,25.0
56,0,485334.0,203812.0,75758.0,1668.0,817.0
60,0,613871.0,178514.0,25441.0,2934.0,1182.0
25,0,649905.0,178130.0,65604.0,1160.0,421.0
34,0,179440.0,108857.0,22306.0,2638.0,364.0
51,0,922421.0,181720.0,53641.0,4469.0,709.0
30,0,260451.0,131997.0,15814.0,760.0,8.0
20,0,110226.0,62537.0,19035.0,824.0,312.0
20,0,67628.0,29091.0,5778.0,431.0,105.0
54,0,254693.0,138580.0,2518.0,2072.0,313.0
43,0,594556.0,207098.0,57793.0,3218.0,2051.0
45,0,995075.0,43291.0,4738.0,719.0,139.0
11,1,220242.0,95550.0,1873.0,1089.0,172.0
16,0,541004.0,27434.0,9067.0,596.0,14.0
58,0,661493.0,290063.0,71455.0,3982.0,452.0
51,0,977593.0,507065.0,195616.0,10372.0,684.0
41,0,123579.0,81783.0,7502.0,1450.0,323.0
38,0,823087.0,504190.0,157217.0,12266.0,74.0
55,0,188396.0,40326.0,13302.0,457.0,115.0
48,0,142649.0,23189.0,2774.0,419.0,67.0
28,0,521704.0,279112.0,47440.0,2321.0,517.0
12,0,951301.0,406510.0,20718.0,1249.0,571.0
22,0,336366.0,92349.0,27489.0,2032.0,1312.0
36,0,890318.0,203052.0,21396.0,2953.0,115.0
41,0,873269.0,526213.0,112887.0,5089.0,245.0
21,0,657146.0,218199.0,32998.0,3993.0,1939.0
54,1,431393.0,7075.0,445.0,61.0,38.0
20,0,559322.0,91860.0,10181.0,492.0,110.0
26,0,81640.0,37034.0,9534.0,521.0,336.0
6,0,724254.0,183390.0,38403.0,2999.0,1563.0
30,0,702492.0,463380.0,179124.0,9366.0,5635.0
5,0,303180.0,19438.0,652.0,274.0,140.0
15,0,51424.0,5280.0,1970.0,129.0,40.0
41,0,57169.0,3080.0,371.0,18.0,2.0
12,0,705765.0,266756.0,73872.0,296.0,19.0
47,0,442881.0,132435.0,38811.0,1875.0,85.0
6,0,94027.0,21871.0,4653.0,31.0,4.0
5,0,20483.0,3687.0,323.0,58.0,2.0
6,0,631669.0,388904.0,152370.0,626.0,371.0
58,0,266020.0,95834.0,25225.0,374.0,52.0
45,0,39300.0,7365.0,1287.0,57.0,20.0
58,0,694706.0,160155.0,677.0,3856.0,1662.0
29,0,147732.0,22400.0,1033.0,123.0,44.0
40,0,212619.0,78651.0,5329.0,1697.0,563.0
41,0,210517.0,46238.0,16450.0,212.0,17.0
18,0,571664.0,324807.0,10389.0,3484.0,1505.0
57,0,766233.0,40449.0,7267.0,788.0,407.0
25,0,498167.0,50477.0,7447.0,103.0,9.0
16,0,83048.0,17820.0,2935.0,139.0,27.0
34,0,782248.0,14299.0,1508.0,114.0,62.0
30,0,997994.0,344027.0,88788.0,5099.0,2375.0
15,0,476844.0,157908.0,39770.0,2259.0,1184.0
31,0,527011.0,140685.0,11255.0,544.0,126.0
51,0,179903.0,42817.0,16220.0,389.0,54.0
58,0,687398.0,11130.0,4022.0,248.0,20.0
41,0,469445.0,281354.0,32466.0,1289.0,498.0
48,0,37938.0,15616.0,4554.0,244.0,126.0
27,0,442496.0,210738.0,13411.0,2450.0,1513.0
49,1,22073.0,11831.0,3016.0,127.0,6.0
7,0,363118.0,233550.0,12318.0,520.0,164.0
30,0,230115.0,39552.0,3738.0,146.0,41.0
32,0,922941.0,481053.0,150366.0,483.0,183.0
9,0,662329.0,38102.0,9312.0,877.0,41.0
41,0,10749.0,6097.0,1437.0,10.0,5.0
24,0,204711.0,11491.0,965.0,157.0,3.0
38,0,126391.0,81658.0,13527.0,1604.0,479.0
45,0,331443.0,84994.0,7137.0,416.0,161.0
36,0,351631.0,190732.0,21820.0,2252.0,1350.0
30,0,72112.0,2731.0,152.0,23.0,7.0
28,1,552751.0,358035.0,108966.0,5318.0,1665.0
11,0,965242.0,275119.0,37090.0,3741.0,687.0
15,0,222981.0,111329.0,33482.0,1624.0,212.0
59,0,56008.0,22158.0,4892.0,124.0,60.0
32,0,153861.0,45498.0,11257.0,837.0,212.0
46,0,262103.0,167539.0,27964.0,2094.0,1270.0
6,0,15815.0,8722.0,2225.0,213.0,62.0
15,0,108788.0,7498.0,2420.0,38.0,8.0
7,0,760858.0,710.0,195.0,3.0,1.0
36,0,9559.0,4594.0,227.0,82.0,11.0
55,0,707836.0,307500.0,91681.0,2896.0,1001.0
10,0,898614.0,212559.0,16779.0,137.0,69.0
14,0,709982.0,434044.0,78039.0,1695.0,184.0
34,0,133024.0,63313.0,18610.0,968.0,268.0
50,0,305122.0,118657.0,25752.0,739.0,250.0
20,1,368220.0,52987.0,14168.0,1088.0,711.0
35,0,299458.0,82520.0,10502.0,940.0,207.0
8,0,769936.0,132411.0,25776.0,821.0,174.0
13,0,382715.0,3847.0,935.0,1.0,0.0
29,0,784011.0,234284.0,79800.0,2349.0,1149.0
42,0,880012.0,253501.0,8834.0,2153.0,900.0
25,0,24629.0,7837.0,2758.0,34.0,22.0
56,0,274568.0,74047.0,18346.0,567.0,178.0
16,0,380392.0,133264.0,9916.0,3040.0,903.0
25,0,138158.0,9948.0,1949.0,208.0,48.0
39,0,257679.0,98159.0,26574.0,251.0,141.0
47,0,400758.0,220320.0,8680.0,2032.0,1158.0
18,0,199457.0,119452.0,29008.0,2210.0,662.0
41,0,551478.0,350861.0,44808.0,3568.0,1327.0
52,0,928229.0,397337.0,37263.0,9073.0,5909.0
25,0,393458.0,166783.0,5782.0,2678.0,1655.0
46,0,740234.0,363270.0,95048.0,8498.0,5511.0
11,0,133906.0,84021.0,4623.0,1981.0,472.0
42,0,998863.0,602140.0,215612.0,12101.0,2204.0
6,0,953784.0,406769.0,57819.0,4102.0,1486.0
45,0,358567.0,223813.0,78905.0,5573.0,2359.0
41,0,270286.0,41683.0,1215.0,821.0,412.0
20,0,888082.0,488460.0,76670.0,5611.0,1504.0
25,0,839407.0,411402.0,87088.0,1044.0,695.0
24,0,136439.0,10177.0,562.0,131.0,14.0
36,0,907450.0,197795.0,46245.0,2040.0,630.0
35,0,797184.0,57035.0,13965.0,1030.0,536.0
27,0,968626.0,429529.0,124129.0,3599.0,1921.0
20,0,136149.0,31188.0,7787.0,75.0,31.0
23,0,381535.0,197700.0,28528.0,4275.0,1962.0
35,0,984490.0,303149.0,72417.0,4309.0,1236.0
29,0,416561.0,254460.0,91449.0,2280.0,897.0
41,0,509168.0,242023.0,60850.0,5431.0,3151.0
40,0,893375.0,236699.0,66953.0,5425.0,2253.0
6,0,230345.0,122466.0,18662.0,489.0,13.0
39,0,966137.0,136945.0,10075.0,3185.0,1078.0
41,0,938748.0,13887.0,2796.0,142.0,63.0
59,0,36502.0,3854.0,1360.0,7.0,1.0
53,0,292105.0,155535.0,5782.0,1439.0,163.0
48,0,987640.0,218613.0,69609.0,722.0,369.0
58,0,282507.0,122199.0,36513.0,941.0,356.0
33,0,758578.0,263241.0,88716.0,1598.0,725.0
50,0,645514.0,369386.0,117120.0,4161.0,909.0
12,0,610873.0,67259.0,1976.0,851.0,36.0
11,0,81146.0,10025.0,96.0,198.0,20.0
25,0,892979.0,3252.0,997.0,81.0,25.0
60,0,156360.0,102686.0,26955.0,1139.0,480.0
35,0,581201.0,13981.0,1910.0,172.0,80.0
17,0,822252.0,201697.0,46885.0,1883.0,777.0
32,0,660713.0,99583.0,21927.0,1571.0,249.0
22,0,634144.0,260242.0,48427.0,3512.0,1921.0
31,0,711220.0,146228.0,57780.0,2511.0,41.0
35,0,441797.0,239775.0,75741.0,5811.0,3225.0
57,0,605929.0,173247.0,13292.0,1401.0,103.0
53,0,418699.0,63414.0,21038.0,1301.0,599.0
45,0,543250.0,76710.0,5384.0,1674.0,916.0
22,0,570420.0,96819.0,18796.0,2386.0,1089.0
55,0,43972.0,24661.0,5856.0,488.0,285.0
12,0,215213.0,38588.0,3281.0,713.0,205.0
25,0,698461.0,298688.0,9520.0,1049.0,550.0
39,0,483921.0,88351.0,12788.0,672.0,379.0
24,0,416143.0,211418.0,74574.0,3125.0,2075.0
25,0,441013.0,60774.0,15164.0,358.0,216.0
10,1,404098.0,109404.0,17424.0,1785.0,193.0
7,0,508553.0,17352.0,6430.0,113.0,22.0
29,0,928241.0,238864.0,71578.0,1674.0,510.0
53,0,227654.0,62692.0,19754.0,973.0,426.0
7,0,845077.0,17410.0,1078.0,341.0,191.0
46,0,906739.0,142137.0,24153.0,605.0,94.0
31,0,445359.0,240269.0,67186.0,924.0,341.0
8,0,47460.0,7080.0,2021.0,38.0,9.0
19,0,335083.0,169068.0,33472.0,1787.0,5.0
44,0,895688.0,523217.0,147890.0,6417.0,290.0
48,0,912481.0,322137.0,40562.0,1208.0,405.0
21,1,666539.0,323823.0,109357.0,2091.0,319.0
24,0,750249.0,410719.0,41226.0,2054.0,611.0
33,0,505085.0,98842.0,8433.0,1245.0,87.0
5,0,512046.0,7896.0,2652.0,165.0,47.0
9,0,746580.0,383216.0,59572.0,7926.0,4240.0
31,0,350571.0,105631.0,23205.0,781.0,153.0
55,0,445607.0,254731.0,15044.0,1371.0,399.0
57,0,324890.0,142582.0,24124.0,235.0,137.0
10,0,948297.0,111985.0,489.0,737.0,290.0
49,0,855369.0,150843.0,37547.0,927.0,434.0
36,0,19370.0,12052.0,1973.0,81.0,40.0
26,0,555780.0,106863.0,15348.0,252.0,91.0
13,0,853378.0,278195.0,87607.0,1359.0,114.0
19,0,645333.0,390970.0,45862.0,8588.0,2814.0
50,0,366699.0,158776.0,4120.0,3329.0,1207.0
19,0,250185.0,59412.0,12506.0,444.0,79.0
45,0,345016.0,64113.0,5744.0,541.0,160.0
27,0,16035.0,9450.0,1161.0,24.0,6.0
19,0,40631.0,19747.0,7627.0,425.0,82.0
42,0,2943.0,465.0,4.0,9.0,4.0
56,0,358794.0,175097.0,12385.0,311.0,78.0
54,0,714233.0,195831.0,62540.0,3746.0,1958.0
23,0,952562.0,225668.0,55671.0,2277.0,1235.0
40,0,382066.0,216114.0,57639.0,1521.0,206.0
44,0,74616.0,15375.0,4378.0,110.0,68.0
53,0,388812.0,34382.0,9672.0,206.0,20.0
38,0,264141.0,163703.0,36885.0,3034.0,1411.0
33,0,651162.0,116862.0,32735.0,2086.0,1329.0
45,0,674717.0,73916.0,8954.0,160.0,16.0
47,0,145817.0,18899.0,6461.0,315.0,173.0
47,0,639187.0,265128.0,38106.0,2905.0,926.0
34,0,903691.0,125931.0,19859.0,2030.0,829.0
57,0,791442.0,260300.0,28713.0,4610.0,464.0
51,0,171766.0,110143.0,36434.0,152.0,58.0
15,0,641821.0,350900.0,92547.0,6852.0,1265.0
42,0,916716.0,434902.0,147483.0,7852.0,3733.0
31,0,616476.0,53728.0,1632.0,667.0,177.0
56,0,235225.0,33393.0,4556.0,451.0,133.0
53,0,701333.0,434611.0,15476.0,130.0,71.0
46,0,860743.0,219747.0,39047.0,5048.0,378.0
40,0,460567.0,163277.0,49821.0,3290.0,285.0
6,0,941529.0,102346.0,7463.0,371.0,175.0
24,0,238421.0,80162.0,10649.0,243.0,147.0
16,0,507841.0,263780.0,76354.0,5716.0,3319.0
38,0,224466.0,110233.0,5109.0,1363.0,251.0
60,0,816543.0,45491.0,2501.0,377.0,245.0
30,0,29452.0,6691.0,817.0,66.0,4.0
11,0,726400.0,157036.0,33996.0,1252.0,482.0
48,0,845844.0,21476.0,7504.0,25.0,7.0
16,0,635413.0,252035.0,41876.0,3024.0,1570.0
30,0,835209.0,2583.0,394.0,36.0,16.0
41,0,870634.0,159677.0,26742.0,3793.0,1650.0
58,0,300329.0,170534.0,62911.0,1892.0,151.0
56,0,950490.0,594699.0,89873.0,2825.0,373.0
60,1,642266.0,101316.0,15179.0,2480.0,498.0
39,0,124293.0,66309.0,24908.0,484.0,221.0
28,0,122512.0,59030.0,16541.0,893.0,472.0
60,0,419828.0,184844.0,13324.0,4373.0,35.0
18,0,596652.0,326849.0,51150.0,5499.0,2650.0
50,0,990017.0,132518.0,46829.0,1950.0,230.0
10,0,767864.0,252570.0,69901.0,3751.0,1299.0
52,0,365074.0,43518.0,1692.0,304.0,190.0
41,0,883847.0,471537.0,137688.0,3713.0,826.0
29,0,906269.0,400292.0,90087.0,7533.0,2212.0
22,0,323883.0,87063.0,22345.0,1776.0,236.0
32,0,989018.0,425743.0,151784.0,80.0,12.0
35,0,328303.0,76607.0,21721.0,746.0,132.0
48,0,365952.0,171009.0,31432.0,1728.0,559.0
34,0,219569.0,43438.0,895.0,135.0,87.0
47,0,794602.0,193636.0,44304.0,2587.0,1544.0
7,0,456818.0,83479.0,22870.0,990.0,79.0
11,0,57539.0,24418.0,8429.0,111.0,68.0
22,0,639412.0,73836.0,17206.0,139.0,25.0
55,0,51887.0,27182.0,3144.0,316.0,56.0
6,0,148894.0,78715.0,17409.0,890.0,239.0
31,0,255849.0,3714.0,966.0,13.0,8.0
45,0,258504.0,4941.0,447.0,73.0,36.0
44,0,618184.0,303907.0,109943.0,7487.0,1516.0
20,0,734020.0,125834.0,35030.0,218.0,115.0
40,0,108537.0,67231.0,20197.0,30.0,15.0
54,0,778203.0,162386.0,32049.0,3716.0,945.0
37,0,17403.0,1960.0,780.0,28.0,11.0
29,0,613357.0,193240.0,54251.0,614.0,399.0
46,0,517884.0,140312.0,6689.0,2550.0,1070.0
7,0,512873.0,120487.0,19896.0,319.0,165.0
46,0,424620.0,26310.0,6868.0,338.0,74.0
30,0,24749.0,9284.0,579.0,142.0,5.0
20,0,47547.0,6530.0,576.0,0.0,0.0
40,0,899714.0,463490.0,154485.0,2250.0,565.0
28,0,173869.0,97733.0,18630.0,2244.0,929.0
34,0,595245.0,268891.0,50915.0,1462.0,485.0
51,0,628660.0,43640.0,2713.0,734.0,283.0
50,0,420505.0,84103.0,12686.0,1791.0,1166.0
52,0,417300.0,7039.0,1567.0,26.0,7.0
26,0,704428.0,190707.0,3649.0,402.0,48.0
39,0,906949.0,446883.0,94237.0,4880.0,208.0
30,0,847240.0,175582.0,28679.0,2724.0,1464.0
30,0,854052.0,421021.0,18849.0,286.0,73.0
16,1,470805.0,139857.0,53165.0,3435.0,512.0
51,0,711418.0,435838.0,16079.0,2253.0,1489.0
13,0,154151.0,16431.0,3587.0,297.0,188.0
49,0,792503.0,395464.0,104560.0,2608.0,101.0
17,0,411316.0,258252.0,4690.0,5803.0,1747.0
41,0,505638.0,261347.0,3333.0,3143.0,1601.0
60,0,670441.0,276994.0,63936.0,412.0,206.0
52,0,374945.0,68217.0,7066.0,536.0,349.0
46,0,415658.0,255654.0,67577.0,4527.0,1827.0
15,0,658748.0,427427.0,71639.0,1019.0,520.0
36,0,301260.0,147796.0,6595.0,834.0,87.0
18,0,490248.0,946.0,146.0,7.0,2.0
34,0,702602.0,196479.0,69693.0,2902.0,1621.0
26,0,31945.0,9085.0,284.0,219.0,41.0
19,0,676970.0,9137.0,3462.0,76.0,23.0
57,0,755661.0,371232.0,77810.0,9175.0,4276.0
38,0,857835.0,111709.0,7552.0,2686.0,1452.0
44,0,678492.0,277066.0,63649.0,808.0,528.0
57,0,161651.0,19996.0,7367.0,459.0,58.0
47,0,955556.0,495797.0,67918.0,11129.0,3836.0
42,0,877997.0,280054.0,12173.0,6569.0,1137.0
7,0,446140.0,188284.0,38448.0,1702.0,944.0
51,0,501986.0,186670.0,71721.0,2213.0,396.0
53,0,504739.0,286871.0,74045.0,1251.0,526.0
19,0,392642.0,193839.0,22027.0,3814.0,201.0
29,0,847299.0,353916.0,93114.0,4505.0,520.0
60,0,770261.0,459167.0,30423.0,252.0,65.0
46,0,818787.0,460251.0,176183.0,4861.0,944.0
45,0,872681.0,203862.0,38315.0,1908.0,1050.0
50,0,897336.0,597620.0,167827.0,12607.0,3937.0
51,0,930109.0,360467.0,893.0,5660.0,3089.0
7,0,969852.0,56266.0,15076.0,94.0,27.0
48,0,700588.0,413612.0,139661.0,3832.0,37.0
22,0,503022.0,71541.0,15729.0,1695.0,1101.0
50,0,20874.0,1280.0,74.0,32.0,3.0
6,0,620422.0,131570.0,9594.0,1636.0,926.0
21,0,408205.0,269247.0,69697.0,5693.0,2915.0
56,0,610366.0,225201.0,18094.0,3548.0,292.0
43,0,466092.0,42799.0,16480.0,86.0,8.0
24,0,45694.0,18406.0,2574.0,43.0,10.0
16,0,287350.0,177290.0,20013.0,4180.0,424.0
36,0,554910.0,133634.0,9439.0,2827.0,1784.0
25,0,483498.0,55186.0,13620.0,246.0,97.0
